block_id,block_name
20922,7XX BLOCK DURWARD AVE
20923,53XX WILLOW ST
20924,82XX BLOCK ST GEORGE ST
20925,86XX BLOCK OAK ST
20926,88XX BLOCK LAUREL ST
20927,8XX BLOCK MALKIN AVE
20928,8XX BLOCK W 16TH AVE
20929,BOUNDARY RD / E 25TH AVE
20930,28XX E 2 AV
20931,55XX CONNAUGHT DR
20932,FREMLIN ST / W 64TH AVE
20933,CASSIAR TUNL / TRANS CANADA HWY
20934,717W W 8TH AVE
20935,14XX CONTINENTAL ST
20936,E 19TH AVE / WINDERMERE ST
20937,ETON ST / N PENTICTON ST
20938,EAST BLVD / W 68TH AVE
20939,EAST BLVD / W 19TH AVE
20940,E 33RD AVE / BEATRICE ST
20941,49XX YEW ST
20942,E 48TH AVE / KILLARNEY ST
20943,E 49TH AVE / BROOKS ST
20944,E 61ST AVE / BORDEN ST
20945,827B BUTE ST
20946,83XX DUFF ST
20947,42XX W 15 TH AVE
20948,41XX W 14 AV
20949,3XX W 44 AV
20950,X STANLEY PARK CSWY CSWY
20951,3XX E 43 AV
20952,3XX E 19 AV
20953,3X W 62ND AVE
20954,67XX MACDONALD ST
20955,E CORDOVA ST/ POWELL ST
20956,E CORDOVA ST / POWELL ST
20957,39XX CYPRESS ST
20958,JAMES ST / E 30TH AVE
20959,JOHN ST / E KING EDWARD AVE
20960,8X W 40TH AVE
20961,KAMLOOPS ST / CHARLES ST
20962,36XX SAWMILL CRES
20963,KITSILANO DVRS / MACDONALD ST
20964,KNIGHT ST / E 20TH AVE
20965,KNIGHT STREET BRDG / SE MARINE DR ONRP
20966,MAIN ST / E 37TH AVE
20967,MARPOLE AVE / GRANVILLE ST
20968,MORTON AVE / BEACH AVE
20969,PACIFIC ST / HOMER ST
20970,E 6TH AVE / SLOCAN ST
20971,PAT QUINN WAY / PACIFIC BLVD
20972,QUEBEC ST / E 16TH AVE
20973,E 63RD AVE / LEASIDE ST
20974,SEMLIN DR / E PENDER ST
20975,SKEENA ST / E 24TH AVE
20976,SLOCAN ST / GRANDVIEW HWY N
20977,E 59TH AVE / SHERBROOKE ST
20978,SW MARINE DR / ADERA ST
20979,E 56TH AVE / RUPERT ST
20980,THORNTON ST / TERMINAL AVE
20981,TRUTCH ST / W 8TH AVE
20982,UNION ST / JACKSON AVE
20983,E 53RD AVE / KERR ST
20984,VICTORIA DR / E 50TH AVE
20985,VICTORIA DR / E 7TH AVE
20986,2XX E 38 AV
20987,W 11TH AVE / GRANVILLE ST
20988,W 14TH AVE / PINE ST
20989,W 20TH AVE / VALLEY DR
20990,W 35TH AVE / CAMBIE ST
20991,W 36TH AVE / TRAFALGAR ST
20992,E 40TH AVE / GLADSTONE ST
20993,27XX W 49 AV
20994,W 55TH AVE / CARTIER ST
20995,W 5TH AVE / MACDONALD ST
20996,W 62ND AVE / CAMBIE ST
20997,W 63RD AVE / CAMBIE ST
20998,5X W 3RD AVE
20999,E 40TH AVE / SOPHIA ST
21000,W 8TH AVE / DUNBAR ST
21001,E 30TH AVE / WELWYN ST
21002,8XX RAYMUR AVE
21003,W GEORGIA ST / GILFORD ST
21004,E 28TH AVE / WINDERMERE ST
21005,E 28TH AVE / SOPHIA ST
21006,WATER ST / RICHARDS ST
21007,WINDSOR ST / E 16TH AVE
21008,WOLFE AVE / W 16TH AVE
21009,11XX HAWKS AVE
21010,YEW ST / NANTON AVE
21011,E 26TH AVE / SKEENA ST
21012,DUNDAS ST / N CASSIAR ST
21013,E 24TH AVE / PENTICTON ST
21014,E 2ND AVE / TEMPLETON DR
21015,13XX E KENT AVE N
21016,8X E 3RD AVE
21017,E HASTINGS ST ONRP / CASSIAR CONN
21018,FOSTER AVE / LINCOLN ST
21019,FRASER ST / E KENT AVE S
21020,4703A CULLODEN ST
21021,SEYMOUR ST
21022,ASH ST / W 62ND AVE
21023,JACKSON AVE / ALEXANDER ST
21024,39XX MACKENZIE ST
21025,1XX W KENT AVE S
21026,MAIN ST / E 32ND AVE
21027,MAINLAND ST / HELMCKEN ST
21028,MCGILL ST ONRP / IRONWORKERS MEMORIAL BR
21029,30XX E KENT AVE S
21030,1XX HAWKS AVE
21031,PARKER ST / KAMLOOPS ST
21032,PRINCE EDWARD ST / E 56TH AVE
21033,900K DAVIE ST
21034,9X E PENDER ST
21035,7X W 27TH AVE
21036,VICTORIA DR / NEWPORT AVE
21037,7X W 63RD AVE
21038,28XX E KENT AVE S
21039,W 16TH AVE / MANITOBA ST
21040,W 52ND AVE / WILTSHIRE ST
21041,W 54TH AVE / CAMBIE ST
21042,E 24TH AVE / WINDERMERE ST
21043,W 26TH AVE / YUKON ST
21044,W 6TH AVE / PINE ST
21045,E 23RD AVE / ONTARIO ST
21046,E 18TH AVE / WELWYN ST
21047,E 17TH AVE / QUEBEC ST
21048,E 16TH AVE / WINDERMERE ST
21049,17XX E KENT AVE S
21050,18XX E KENT AVE S
21051,WALLACE ST / W 16TH AVE
21052,WALLACE ST / W 29TH AVE
21053,2XX E 14TH AV
21054,18XX E KENT AVE N
21055,19XX E KENT AVE S
21056,43XX NOOTKA ST
21057,13XX BLOCK ADANAC ST
21058,15XX BLOCK W 15TH AVE
21059,16XX BLOCK E BROADWAY AVE
21060,DISCOVERY ST / W 14TH AVE
21061,18XX BLOCK W 4TH AVE
21062,1XX BLOCK MILROSS AVE
21063,6XX E KENT AVE S
21064,17XX E KENT AVE N
21065,CONTINENTAL ST / NEON ST
21066,CONTINENTAL ST / GRANVILLE BRDG
21067,16XX BLENHEIM ST
21068,COMMISSIONER ST / N VICTORIA DR
21069,83XX CHATEAU PL
21070,X E 20TH AVE
21071,5XX E KENT AVE S
21072,27XX BLOCK RUPERT ST
21073,2XX BLOCK WATER ST
21074,6X E 56TH AVE
21075,33XX BLOCK ADANAC ST
21076,33XX BLOCK OSLER ST
21077,BRUCE ST / E 32ND AVE
21078,6X E 1ST AVE
21079,36XX BLOCK W BROADWAY AVE
21080,38XX BLOCK CAMBIE ST
21081,39XX BLOCK BOYD DVRS
21082,3XX BLOCK RAILWAY ST
21083,CHESTER ST / E 33RD AVE
21084,3XX BLOCK UNION ST
21085,41XX BLOCK JOHN ST
21086,46XX BLOCK FRASER ST
21087,18XX DISCOVERY ST
21088,6XX W KENT AVE N
21089,50XX BLOCK RUPERT ST
21090,5900K BERKELEY ST
21091,63XX BLOCK WINDSOR ST
21092,66XX BLOCK VICTORIA DR
21093,67XX BLOCK FRASER ST
21094,67XX BLOCK MAIN ST
21095,73XX BLOCK FRASER ST
21096,78XX BLOCK BORDEN ST
21097,DUNDAS ST / N SLOCAN ST
21098,80XX BLOCK MAIN ST
21099,GRANT ST / PENTICTON ST
21100,8XX BLOCK HELMCKEN ST
21101,8XX BLOCK QUEBEC ST
21102,9XX BLOCK GREAT NORTHERN WAY
21103,ONTARIO ST / W 23RD AVE
21104,E 27TH AVE / ST CATHERINES ST
21105,E 29TH AVE / REID ST
21106,E 31ST AVE / LANARK ST
21107,31XX SONGBIRD MEWS
21108,CAMBIE ST / W 27TH AVE
21109,E 51ST AVE / MCKINNON ST
21110,33XX PRINCE ALBERT ST
21111,E 63RD AVE / SOPHIA ST
21112,BUTLER ST / E 47TH AVE
21113,17XX W 29TH AVE
21114,GARDEN DR / GRANT ST
21115,E KENT AVE N / JELLICOE ST
21116,CASSIAR CONN / BRIDGEWAY
21117,CASSIAR CONN / BRIDGEWAY ST
21118,9XX W KENT AVE N
21119,77XX KNIGHT ST
21120,FORGE WALK / SITKA SQ
21121,72XX HEATHER ST
21122,E 14TH AVE / KNIGHT ST
21123,41XX HIGHBURY ST
21124,N KAMLOOPS ST / OXFORD ST
21125,28XX E KENT AVE N
21126,BLENHEIM ST / W 31ST AVE
21127,BLENHEIM ST / W 15TH AVE
21128,15XX STATION ST
21129,ASH ST / W 71ST AVE
21130,ANGUS DR / W 40TH AVE
21131,11XX BLOCK STANLEY PARK CSWY
21132,11XX BLOCK W 6TH AVE
21133,55XX MCKINNON ST
21134,GLEN DR / E 6TH AVE
21135,14XX BLOCK E 10TH AVE
21136,X FALAISE PL
21137,ABBOTT ST / PAT QUINN WAY
21138,TOLMIE ST / W 2ND AVE
21139,1XX BLOCK E 63RD AVE
21140,1XX BLOCK STANLEY PARK CSWY
21141,INVERNESS ST / E 62ND AVE
21142,20XX BLOCK E 1ST AVE
21143,KITCHENER ST / RENFREW ST
21144,KITSILANO DVRS / W 10TH AVE
21145,16XX E KENT AVE S
21146,16XX E 51ST AVE
21147,27XX BLOCK W 22ND AVE
21148,28XX BLOCK GRANVILLE ST
21149,11XX KAMLOOPS ST
21150,18XX DRUMMOND DR
21151,30XX BLOCK SLOCAN ST
21152,57XX GLADSTONE ST
21153,N NANAIMO ST / DUNDAS ST
21154,E 8TH AVE / NOOTKA ST
21155,MAPLE ST / W 17TH AVE
21156,NW MARINE DR / LOCARNO CRES
21157,3XX BLOCK CAMPBELL AVE
21158,3XX BLOCK N NANAIMO ST
21159,ONTARIO ST / E KING EDWARD AVE
21160,42XX BLOCK KNIGHT ST
21161,LAUREL ST / W 22ND AVE
21162,LAMEYS MILL RD / OLD BRIDGE WALK
21163,10XX E KENT AVE N
21164,48XX SAINT JOHN PAUL II WAY
21165,15XX E KENT AVE N
21166,6XX BLOCK HELMCKEN ST
21167,6XX BLOCK HORNBY ST
21168,E 5TH AVE / LILLOOET ST
21169,7XX BLOCK ROBSON ST
21170,9X W 21ST AVE
21171,TURNER ST / KOOTENAY ST
21172,TURNING LANE / STANLEY PARK CSWY
21173,8XX BLOCK W HASTINGS ST
21174,VICTORIA DR / E 5TH AVE
21175,130O E 19TH AVE
21176,ALBERTA ST / W 46TH AVE
21177,16XX HENSHAW LANE
21178,FREMLIN ST / W 71ST AVE
21179,E 47TH AVE / NANAIMO ST
21180,W 45TH AVE / LARCH ST
21181,BURRARD STREET BRDG / BURRARD ST
21182,30XX E KENT AVE N
21183,E 37TH AVE / LANARK ST
21184,E 62ND AVE / PRINCE ALBERT ST
21185,W 70TH AVE / HUDSON ST
21186,CLARENDON ST / WAVERLEY AVE
21187,E 54TH AVE / MONT ROYAL SQ
21188,E 50TH AVE / NANAIMO ST
21189,E 47TH AVE / FLEMING ST
21190,X BLOCK W 6TH AVE
21191,13XX BLOCK PARK DR
21192,13XX E KENT AVE S
21193,14XX E KENT AVE N
21194,16XX PULLMAN PORTER ST
21195,2XX E KENT AVE S
21196,32XX E KENT AVE N
21197,32XX PIERVIEW CRES
21198,34XX E KENT AVE N
21199,34XX E KENT AVE S
21200,34XX SAWMILL CRES
21201,3XX E KENT AVE N
21202,3XX E KENT AVE S
21203,4XX W KENT AVE S
21204,5XX E 1ST AVE
21205,5XX WEST GEORGIA ST
21206,65XX BOUNDARY RD
21207,750W W BROADWAY AVE
21208,7X W 6TH AVE
21209,82XX LORD ST
21210,85XX RIVER DISTRICT CRSS
21211,8XX W KENT AVE S
21212,X E 60TH AVE
21213,14XX ONTARIO ST
21214,14XX TILNEY MEWS
21215,1625A FORESHORE WALK
21216,17XX MATTHEWS AVE
21217,19XX ASPEN AVE
21218,1X W 13TH AVE
21219,21XX ASH ST
21220,29XX YALE ST
21221,2XX WATERFORD DR
21222,35XX TOLBOOTH AVE
21223,39XX CARTIER ST
21224,3X E 17TH AVE
21225,43XX BRAKENRIDGE ST
21226,447A HEATLEY AVE
21227,4X E 18TH AVE
21228,4X E 53RD AVE
21229,50XX HEATHER ST
21230,55XX GLADSTONE ST
21231,5XX BOUNDARY RD
21232,64XX MANITOBA ST
21233,65XX MONTGOMERY ST
21234,67XX LA SALLE ST
21235,69XX HUDSON ST
21236,71XX HURON MEWS
21237,779A KINGSWAY AVE
21238,7X E 48TH AVE
21239,7X W 44TH AVE
21240,7XX W 63 AVE
21241,83XX GILLNET PL
21242,83XX TUGBOAT PL
21243,8X FALAISE PL
21244,8X W 20TH AVE
21245,8X W 45TH AVE
21246,ISLAND PARK WALK / OLD BRIDGE WALK
21247,X W 39TH AVE
21248,0K E CORDOVA ST
21249,12XX MAXINE LANE
21250,1300K COMMERCIAL DR
21251,13XX WINDERMERE ST
21252,1500K MAIN ST
21253,15XX GRANVILLE BRDG
21254,15XX MAXINE LANE
21255,15XX PIPELINE RD
21256,16XX W 45TH AVE
21257,197E E 19TH AVE
21258,1X PEVERIL AVE
21259,1X W 69TH AVE
21260,1XX MILROSS AV
21261,20XX E KENT AVE N
21262,20XX GRANVILLE BRDG
21263,20XX LILLOOET ST
21264,21XX HIGHBURY ST
21265,2208A SPRUCE ST
21266,22XX STANLEY PARK CSWY
21267,25XX E KENT AVE N
21268,29XX E KENT AVE S
21269,29XX MACKENZIE ST
21270,2XX WEST 1ST AVE
21271,32XX PENTICTON ST
21272,3375A ONTARIO ST
21273,35XX SAWMILL CRES
21274,36XX WORTHINGTON DR
21275,3XX FELLOWES ST
21276,442E E 15TH AVE
21277,4X E 23RD AVE
21278,4X E 47TH AVE
21279,4X LAKEWOOD DR
21280,51XX BALACLAVA ST
21281,52XX BALACLAVA ST
21282,56XX CAMOSUN ST
21283,59XX SOPHIA ST
21284,5XX NATIONAL AVE
21285,600K W HASTINGS ST
21286,69XX BEECHWOOD ST
21287,6X W 46TH AVE
21288,6XX  SEYMOUR ST
21289,6XX FELLOWES ST
21290,78XX LEASIDE ST
21291,7X W 28TH AVE
21292,7XX W KENT AVE N
21293,84XX STANLEY PARK DR
21294,8XX CHARLESON AVE
21295,8XX W 54TH AVE
21296,9X E 7TH AVE
21297,9XX E KENT AVE N
21298,9XX WILLIAM ST
21299,ALDER BAY WALK / ISLAND PARK WALK
21300,ARGYLE ST / E 54TH AVE
21301,ASH ST / W 23RD AVE
21302,BIDWELL ST / PANTAGES LANE
21303,BRIDGEWAY / CASSIAR CONN
21304,BRIDLE PATH / LEES TR
21305,BROUGHTON ST / EIHU LANE
21306,BURRARD ST / PANTAGES LANE
21307,BUTE ST / PANTAGES LANE
21308,BUTE ST / TED_NORTHE LANE
21309,CARNARVON ST / W 15TH AVE
21310,CARNARVON ST / W 21ST AVE
21311,CASSIAR CONN / E HASTINGS ST
21312,CENTRAL ST / QUEBEC ST
21313,CHESTNUT ST / CORNWALL AVE
21314,COMMERCIAL ST / STAINSBURY AVE
21315,CROWN ST / W 23RD AVE
21316,E 10TH AVE / GARDEN DR
21317,E 15TH AVE / ONTARIO ST
21318,E 24TH AVE / RENFREW ST
21319,E 27TH AVE / NOOTKA ST
21320,E 29TH AVE / WINDERMERE ST
21321,E 32ND AVE / FLEMING ST
21322,E 35TH AVE / ST CATHERINES ST
21323,E 38TH AVE / EARLES ST
21324,E 3RD AVE / PENTICTON ST
21325,E 41ST AVE / SOPHIA ST
21326,E 49TH AVE / RALEIGH ST
21327,E 50TH AVE / ROSS ST
21328,E 53RD AVE / VIVIAN ST
21329,E KENT AVE N / ELLIOTT ST
21330,E KENT AVE N / ST GEORGE ST
21331,E PENDER ST / GLEN DR
21332,EUCLID AVE / SPENCER ST
21333,EVANS AVE / THORNTON ST
21334,FREMLIN ST / W 54TH AVE
21335,GARDEN DR / WILLIAM ST
21336,GRANT ST / KAMLOOPS ST
21337,HEATHER ST / W 57TH AVE
21338,HENSHAW LANE / JERVIS ST
21339,HORNBY ST / SEABREEZE WALK
21340,JERVIS ST / TED_NORTHE LANE
21341,MCGILL ST / TRANS CANADA HWY
21342,NICOLA ST / TED_NORTHE LANE
21343,OAK ST / W KENT AVE N
21344,PANTAGES LANE / THURLOW ST
21345,TED_NORTHE LANE / THURLOW ST
21346,TRIMBLE ST / W 14TH AVE
21347,TRUTCH ST / W 6TH AVE
21348,VALLEY DR / YEW ST
21349,W 27TH AVE / WILLOW ST
21350,W 48TH AVE / YUKON ST
21351,X BOUNDARY RD
21352,7X E 1ST AVE
21353,E 22ND AVE / ONTARIO ST
21354,MOBERLY RD / STARBOARD SQ
21355,1000D BEACH AVE
21356,10O E CORDOVA ST
21357,10XX E 47TH AVE
21358,10XX W 73RD AVE
21359,11XX MAXINE LANE
21360,12XX E 37TH AVE
21361,13XX PENTICTON ST
21362,14XX MAXINE LANE
21363,1500K E 5TH AVE
21364,15XX HENSHAW LANE
21365,1633W W 8TH AVE
21366,16O WATER ST
21367,16XX TEMPLETON DR
21368,18XX CAMBIE STREET BRDG
21369,18XX PINE ST
21370,19XX E KENT AVE N
21371,1O W CORDOVA ST
21372,1X E 46TH AVE
21373,1X ROBSON ST
21374,1X W 37TH AVE
21375,1XX E KENT AVE S
21376,1XX EXPO BLVD
21377,20XX E KENT AVE S
21378,210O W 4TH AVE
21379,21XX BIRCH ST
21380,21XX E KENT AVE S
21381,2200K TRAFALGAR ST
21382,22XX E KENT AVE N
21383,23XX FIR ST
21384,23XX WILLIAM ST
21385,24XX BOUNDARY RD
21386,24XX E KENT AVE N
21387,2545E E 24TH AVE
21388,2600K HEMLOCK ST
21389,27XX E KENT AVE S
21390,27XX SE MARINE DR
21391,28XX E 28TH AVE
21392,28XX E 40TH AVE
21393,28XX SE MARINE DR
21394,2XX BOUNDARY RD
21395,2XX FELLOWES ST
21396,2XX W WATERFRONT RD
21397,30XX MACKENZIE ST
21398,30XX TRAFALGAR ST
21399,34XX PENTICTON ST
21400,34XX QUADRA ST
21401,34XX STANLEY PARK DR
21402,36XX VALLEY DR
21403,37XX LAUREL ST
21404,37XX LILLOOET ST
21405,38XX VINE ST
21406,3X ATHLETES WAY
21407,3X E 21ST AVE
21408,3X E CORDOVA ST
21409,3X W 45TH AVE
21410,3XX E KENT AV S
21411,3XX EXPO BLVD
21412,400K CARRALL ST
21413,42XX TRAFALGAR ST
21414,43XX YUKON ST
21415,46XX SIMPSON AVE
21416,47XX MCHARDY ST
21417,47XX PRINCE EDWARD ST
21418,48XX MCHARDY ST
21419,4X E 55TH AVE
21420,4X E 60TH AVE
21421,4X E 64TH AVE
21422,4X SMITHE ST
21423,4XX EXPO BLVD
21424,516W W PENDER ST
21425,53XX HIGHBURY ST
21426,57XX MANITOBA ST
21427,5X  W CORDOVA ST
21428,5X  W PENDER ST
21429,5X E KENT AVE N
21430,600K RICHARDS ST
21431,60XX LATTA ST
21432,63XX WALES ST
21433,64XX DOMAN ST
21434,6588B HUM LU SUM DR
21435,65E E CORDOVA ST
21436,65XX STANLEY PARK DR
21437,66XX ST GEORGE ST
21438,67XX QUEBEC ST
21439,68XX WALES ST
21440,6X E 62ND AVE
21441,6X W 44TH AVE
21442,6XX NEON ST
21443,70XX NEAL ST
21444,70XX ROSS ST
21445,72XX KILLARNEY ST
21446,73XX CARNARVON ST
21447,74XX HUMM ST
21448,7X BLOOD ALLEY SQ
21449,7X E KENT AVE N
21450,7X W 13TH AVE
21451,7XX NEON ST
21452,80XX MAIN ST
21453,80XX WINDSOR ST
21454,83XX YUKON ST
21455,85XX N LAGOON DR
21456,86XX KERR ST
21457,87XX KINROSS ST
21458,8X E 64TH AVE
21459,8X E KENT AVE N
21460,8X NELSON ST
21461,8X W 14TH AVE
21462,8XX PAT QUINN WAY
21463,9X E 64TH AVE
21464,9X W 45TH AVE
21465,ADANAC ST / GARDEN DR
21466,ADANAC ST / KOOTENAY ST
21467,ALBERTA ST / W 11TH AVE
21468,ALEXANDER ST / HAWKS AVE
21469,AQUITANIA PL / E KENT AVE S
21470,ARBUTUS ST / W 18TH AVE
21471,ARGYLE ST / E 34TH AVE
21472,ARGYLE ST / E 58TH AVE
21473,ASH CRES / W 54TH AVE
21474,ASH ST / W 68TH AVE
21475,AUSTREY AVE / SPENCER ST
21476,BALACLAVA ST / W KING EDWARD AVE
21477,BALDWIN ST / GALT ST
21478,BALFOUR AVE / CARTIER ST
21479,BALSAM ST / W 21ST AVE
21480,BALSAM ST / W 51ST AVE
21481,BEADNELL CRT / NORTHUMBERLAND AVE
21482,BEATRICE ST / E 47TH AVE
21483,BEATTY WALK / CAMBIE ST
21484,BELLEVUE DR / SASAMAT ST
21485,BERKELEY ST / E 51ST AVE
21486,BERKELEY ST / UPLAND DR
21487,BLENHEIM ST / W 22ND AVE
21488,BLOOD ALLEY SQ
21489,BONNYVALE AVE / GLADSTONE ST
21490,BOUNDARY RD / PANDORA ST
21491,BRANT ST / E 24TH AVE
21492,BRIGADOON AVE / HUMM ST
21493,BROUGHTON ST / MAXINE LANE
21494,BURRARD ST / ROSEMARY BROWN LANE
21495,BUSCOMBE ST / SE MARINE DR
21496,BUTE ST / HENSHAW LANE
21497,BUTE ST / JUNG LANE
21498,BUTE ST / ROSEMARY BROWN LANE
21499,CAMBIE ST / W KENT AVE N
21500,CAMBRIDGE ST / N KAMLOOPS ST
21501,CARDERO ST / HENSHAW LANE
21502,CARNARVON ST / W 44TH AVE
21503,CAROLINA ST / GREAT NORTHERN WAY
21504,CARTIER ST / LAURIER AVE
21505,CARTIER ST / W 26TH AVE
21506,CHAMBERS ST / E 34TH AVE
21507,CHATHAM ST / EUCLID AVE
21508,CHESS ST / MALKIN AVE
21509,CHESTER ST / E 37TH AVE
21510,CHILCO ST / JEPSON YOUNG LANE
21511,CHILCO ST / ROSEMARY BROWN LANE
21512,CHURCHILL ST / CONNAUGHT DR
21513,CLIVE AVE / SPENCER ST
21514,COLLINGWOOD PL / COLLINGWOOD ST
21515,COLLINGWOOD ST / W 19TH AVE
21516,COLUMBIA ST / PEVERIL AVE
21517,COLUMBIA ST / W 22ND AVE
21518,COMMERCIAL ST / E 47TH AVE
21519,COOPERS MEWS / PACIFIC BLVD
21520,CROMPTON ST / E 66TH AVE
21521,CYPRESS ST / W 44TH AVE
21522,CYPRESS ST / W 47TH AVE
21523,CYPRESS ST / W 49TH AVE
21524,DENMAN ST / JEPSON YOUNG LANE
21525,DEVONSHIRE CRES / GRANVILLE ST
21526,DIEPPE DR / HAIDA DR
21527,DIEPPE DR / VIMY CRES
21528,DISCOVERY ST / W 2ND AVE
21529,DUMFRIES ST / E 20TH AVE
21530,DUMFRIES ST / E 58TH AVE
21531,DUNBAR ST / W 12TH AVE
21532,DUNSMUIR VIA / GORE AVE
21533,E 11TH AVE / TEMPLETON DR
21534,E 13TH AVE / GUELPH ST
21535,E 17TH AVE / WATSON ST
21536,E 21ST AVE / KASLO ST
21537,E 21ST AVE / NOOTKA ST
21538,E 21ST AVE / WINDSOR ST
21539,E 23RD AVE / GLEN DR
21540,E 23RD AVE / RENFREW ST
21541,E 27TH AVE / ELGIN ST
21542,E 27TH AVE / PENTICTON ST
21543,E 30TH AVE / HARRIET ST
21544,E 31ST AVE / ST CATHERINES ST
21545,E 32ND AVE / SOPHIA ST
21546,E 37TH AVE / PRINCE ALBERT ST
21547,E 39TH AVE / GLADSTONE ST
21548,E 39TH AVE / INVERNESS ST
21549,E 3RD AVE / KAMLOOPS ST
21550,E 45TH AVE / ORMIDALE ST
21551,E 45TH AVE / TODERICK ST
21552,E 46TH AVE / ONTARIO ST
21553,E 50TH AVE / ST GEORGE ST
21554,E 52ND AVE / KERR ST
21555,E 53RD AVE / QUEBEC ST
21556,E 54TH AVE / INVERNESS ST
21557,E 54TH AVE / PRINCE EDWARD ST
21558,E 5TH AVE / PRINCE EDWARD ST
21559,E 61ST AVE / ONTARIO ST
21560,E 62ND AVE / WINDSOR ST
21561,E 6TH AVE / WOODLAND DR
21562,E GEORGIA ST / KASLO ST
21563,E KENT AVE S / FRASER ST
21564,EIHU LANE / JERVIS ST
21565,EIHU LANE / NICOLA ST
21566,ETON ST / FELLOWES ST
21567,EUCLID AVE / KILLARNEY ST
21568,EVANS AVE / GLEN DR
21569,FERNDALE ST / VICTORIA DR
21570,GARDEN DR / VENABLES ST
21571,GLEN DR / MALKIN AVE
21572,GLENDALOUGH PL / SW MARINE DR
21573,GRANVILLE BRDG / HEMLOCK ST
21574,GRANVILLE BRDG / SEYMOUR ST
21575,GRANVILLE ST / W 63RD AV
21576,GRAVELEY ST / KAMLOOPS ST
21577,GRIFFITHS WAY / W GEORGIA ST
21578,HENSHAW LANE / NICOLA ST
21579,HIGHBURY ST / W 15TH AVE
21580,HIGHBURY ST / W 18TH AVE
21581,HORLEY ST / RUPERT ST
21582,HUDSON ST / W 37TH AVE
21583,HUDSON ST / W 54TH AVE
21584,JEPSON YOUNG LANE / JERVIS ST
21585,JERVIS ST / JUNG LANE
21586,JERVIS ST / STOVOLD LANE
21587,JUNG LANE
21588,KERR ST / RUPERT ST
21589,KINGS AVE / PICTON ST
21590,KITCHENER ST / TEMPLETON DR
21591,KOOTENAY ST / TRIUMPH ST
21592,LAUREL ST / W 26TH AVE
21593,MACDONALD ST / W 35TH AVE
21594,MANITOBA ST / W 46TH AVE
21595,MANITOBA ST / W 63RD AVE
21596,MANOR ST / VANNESS AVE
21597,MANSON ST / W 41ST AVE
21598,MAPLE ST / W 36TH AVE
21599,MARINE WAY / SAWMILL CRES
21600,MARPOLE AVE / W 16TH AVE
21601,MAXINE LANE / THURLOW ST
21602,MCRAE AVE / THE CRESCENT CRES
21603,MONMOUTH AVE / RUBY ST
21604,NOOTKA ST / TURNER ST
21605,NOOTKA ST / VIRTUAL WAY
21606,ONTARIO ST / W 46TH AVE
21607,RENFREW ST / VIRTUAL WAY
21608,ROSSLAND ST / WILLIAM ST
21609,SAINT JOHN PAUL II WAY / W 32ND AVE
21610,SCARBORO AVE / VICTORIA DR
21611,SELKIRK ST / W 39TH AVE
21612,SEMLIN DR / TURNER ST
21613,SEMLIN DR / WILLIAM ST
21614,SPENCER ST / VANNESS AVE
21615,SPYGLASS PL / TURNING LANE
21616,STOVOLD LANE
21617,STOVOLD LANE / THURLOW ST
21618,TEMPLETON DR / TURNER ST
21619,TODD ST / VANNESS AVE
21620,TOLMIE ST / W 1ST AVE
21621,TRAFALGAR ST / W 19TH AVE
21622,TRAFALGAR ST / W 34TH AVE
21623,TRINITY ST / WALL ST
21624,TROUNCE ALLEY
21625,VALLEY DR / W 21ST AVE
21626,VINE ST / W 18TH AVE
21627,W 1ST AV / YEW ST
21628,W 22ND AVE / YUKON ST
21629,W 61ST AVE / WEST BLVD
21630,W KENT AVE N / YUKON ST
21631,X KITSILANO
21632,X PANTAGES LN
21633,X STRATHCONA
21634,1888A VICTORIA DVRS
21635,19XX GRANVILLE BRDG
21636,2144B W 14TH AVE
21637,26XX E 43RD AVE
21638,33XX VINE ST
21639,4XX N SLOCAN ST
21640,5X SMITHE ST
21641,6X SWITCHMEN ST
21642,74XX HEATHER ST
21643,9X E 24TH AVE
21644,DENMAN ST / SEE EM IA LANE
21645,E 24TH AVE / PRINCE EDWARD ST
21646,EAST BLVD / W 65TH AVE
21647,FRASER ST / FRASER ST
21648,MARSTRAND AVE / VINE ST
21649,VINE ST / W 20TH AVE
21650,XXXX E 4TH AVE
21651,10XX E 19TH AVE
21652,13XX CHARLES ST
21653,200K ALEXANDER ST
21654,32XX NOOTKA ST
21655,33XX SAWMILL CRES
21656,4O W 4TH AVE
21657,5XX W 35TH AVE
21658,61XX CARTIER ST
21659,68XX FRONTENAC ST
21660,6XX JACKSON AV
21661,72XX CARNARVON ST
21662,76XX WHITESPRAY DR
21663,7XX KAMLOOPS ST
21664,86XX RIVER DISTRICT CRSS
21665,9X TEMPLETON DR
21666,ARGYLE ST / E KENT AVE S
21667,ASH ST / W 66TH AVE
21668,BUTE ST / STOVOLD LANE
21669,CARDERO ST / TED_NORTHE LANE
21670,COLUMBIA ST / W 7TH AV
21671,CYPRESS ST / W 42ND AVE
21672,E 29TH AVE / SOPHIA ST
21673,E 45TH AVE / FLEMING ST
21674,E 50TH AVE / QUEBEC ST
21675,E 5TH AVE / SEMLIN DR
21676,E KENT AVE N / ONTARIO ST
21677,E KENT AVE N / PORTSIDE DR
21678,ETON ST / N KAMLOOPS ST
21679,FREMLIN ST / SW MARINE DR
21680,GARDEN DR / GRAVELEY ST
21681,GARDEN DR / PANDORA ST
